Year,Sample_Code,Group,Sample,Easting,Northing,Longitude,Latitude,Drain,Zone,salinity,Sal_zone,pH,EC,Cl,NOx_N,PO4_P,SO4_S,Al,As,B,Ba,Ca,Co,Cr,Cu,Fe,K,Li,Mg,Mn,Mo,Na,Ni,P,Rb,S,Si,Sr,V,Zn,La,Nd,Gd
2022,2022_AF22_W35,ENVT4461_S2_3,2022_W35,400056,6468254,115.9428671,-31.9172046,Woolcock,Woolcock,Fresh,Woolcock,6.82,1.07,181.138,NA,NA,NA,0.307,0.0009,0.064,0.027,49.5,NA,0.0027,NA,1.352,11.13,0.0019,16.753,0.081,0.0001,129,0.0038,0.018,0.014,58.1,6.067,0.224,0.0009,1.287,0.0026,0.011,NA
2022,2022_AF22_W36,ENVT4461_S2_3,2022_W36,400052,6468252,115.9428246,-31.91722229,Woolcock,Woolcock,Fresh,Woolcock,6.96,1.012,176.413,NA,NA,NA,0.286,0.0015,0.064,0.027,49.6,NA,0.0026,0.001,0.853,11.01,0.002,16.785,0.086,0.0008,125,0.0033,0.014,0.014,58.6,6.136,0.225,0.0012,1.205,0.0032,0.015,NA
2022,2022_AF22_W37,ENVT4461_S2_3,2022_W37,400043,6468265,115.9427307,-31.91710423,Woolcock,Woolcock,Fresh,Woolcock,6.47,1.119,182.713,NA,NA,NA,0.338,NA,0.064,0.027,48.8,NA,0.0025,0.001,1.482,11.04,0.0019,16.748,0.083,0.0007,125,0.0023,0.013,0.014,58.6,6.165,0.224,0.0027,1.3,0.0037,0.015,NA
2022,2022_AF22_W38,ENVT4461_S2_4,2022_W38,399915,6468163,115.9413665,-31.91801304,Kitchener,Kitchener_N,Fresh,KD_fresh,7.33,0.781,161.6,NA,NA,29.54,0.259,0.0008,0.184,0.022,33.4,NA,0.002,0.005,0.346,8.45,NA,7.422,0.019,0.0013,124,0.0056,0.062,0.011,22.8,4.134,0.153,0.003,0.223,0.002,0.007,NA
2022,2022_AF22_W39,ENVT4461_S2_4,2022_W39,399931,6468135,115.9415328,-31.91826702,Kitchener,Kitchener_N,Fresh,KD_fresh,7.29,0.7714,167.2,NA,NA,32.94,0.182,0.0005,0.186,0.02,33.8,NA,0.0014,0.004,0.333,8.4,NA,7.55,0.013,0.001,123,0.001,0.051,0.009,23.5,4.242,0.154,0.0036,0.201,0.0013,0.009,NA
2022,2022_AF22_W40,ENVT4461_S2_4,2022_W40,399964,6468087,115.9418768,-31.9187029,Kitchener,Kitchener_S,Marine,KD_saline,7.54,0.7667,81.069,NA,NA,26.44,0.172,NA,0.182,0.02,33.8,NA,0.0028,0.001,0.312,8.58,NA,7.57,0.011,0.0012,125,0.0023,0.039,0.011,23.3,4.224,0.153,0.0033,0.182,0.003,0.01,NA
2022,2022_AF22_W41,ENVT4461_S2_4,2022_W41,399997,6468027,115.9422197,-31.91924703,Kitchener,Kitchener_S,Marine,KD_saline,7.38,0.8917,104.4,NA,NA,27,0.166,0.0016,0.186,0.017,32.2,NA,0.0022,0.005,0.243,9.05,0.002,10.941,0.006,0.0015,150,0.0005,0.029,0.011,24.7,4.098,0.166,0.0024,0.139,0.0008,0.011,NA
2022,2022_AF22_W42,ENVT4461_S2_4,2022_W42,400004,6467976,115.9422884,-31.91970769,Kitchener,Kitchener_S,Marine,KD_saline,7.51,2.31,711.7,NA,NA,45.44,0.14,NA,0.228,0.02,40.1,NA,0.0021,0,0.458,13.43,0.0035,48.036,0.017,0.0008,400,0.0001,0.03,0.016,37.8,4.063,0.324,0.0031,0.104,0.0022,0.01,NA
2023,ENVT3361,Group 01,2023_W01,400510,6468317,115.9476749,-31.91667617,Chapman,Chapman_N,Fresh,CD_fresh,6.95,0.778,165.1,NA,0.293,0.412,0.03,NA,0.07,0.03,37.4,NA,0.001,NA,1.14,NA,NA,10.8,0.21,NA,113,0.001,0.54,0.01,13.1,5.42,0.17,NA,0.01,NA,0.007,NA
2023,ENVT3361,Group 01,2023_W02,400510,6468317,115.9476749,-31.91667617,Chapman,Chapman_N,Fresh,CD_fresh,6.9,0.787,165.7,NA,0.318,0.346,0.04,NA,0.07,0.03,38,NA,0.001,NA,1.06,NA,NA,10.9,0.2,NA,114,0.001,0.59,0.01,13,5.48,0.17,NA,0.01,NA,0.008,NA
2023,ENVT3361,Group 02,2023_W03,400475,6468323,115.9473054,-31.91661899,Chapman,Chapman_N,Fresh,CD_fresh,6.28,6.03,135.1,NA,0.169,0.619,0.04,NA,0.07,0.03,38.2,NA,0.002,NA,1.1,NA,NA,11.1,0.24,NA,114,0.002,0.74,0.01,13.4,5.57,0.18,NA,0.03,0.001,0.007,NA
2023,ENVT3361,Group 02,2023_W04,400475,6468323,115.9473054,-31.91661899,Chapman,Chapman_N,Fresh,CD_fresh,6.35,4.34,165,NA,0.146,0.62,NA,NA,0.07,0.03,38.5,NA,0.001,0.02,1.57,17,NA,11.3,0.24,NA,118,0.002,2.2,0.01,13.1,5.49,0.2,NA,0.01,0.001,0.005,NA
2023,ENVT3361,Group 02,2023_W05,400487,6468319,115.9474319,-31.91665612,Chapman,Chapman_N,Marine,CD_fresh,6.3,7.01,169.6,NA,0.088,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,ENVT3361,Group 03,2023_W06,400247,6468154,115.9448767,-31.91812343,Chapman,Chapman_M,Fresh,CD_fresh,7.48,4.535,1126.7,NA,0.103,26.14,0.05,NA,0.34,0.02,70.3,NA,0.002,NA,0.29,32.2,0.01,136,0.05,NA,981,0.001,0.2,0.04,73.5,5.82,0.79,NA,0.01,NA,0.009,NA
2023,ENVT3361,Group 04,2023_W07,400100,6468019,115.9433082,-31.91932826,Chapman,Chapman_S,Marine,CD_saline,7.37,7.2,14978,NA,0.0095,1.78,NA,NA,2.29,0.06,323.1,NA,0.007,NA,0.05,299,0.13,1131,0.07,0.003,8155,0.002,0.02,0.28,680,2.75,5.98,NA,NA,0.005,0.022,NA
2023,ENVT3361,Group 05,2023_W08,400045,6467960,115.9427204,-31.91985562,NA,SwanR,Marine,SwanR,6.99,4.38,15963,NA,0.062,108.122,NA,NA,2.32,0.06,317,NA,0.008,NA,0.02,299,0.13,1096,0.05,0.003,7888,NA,0.05,0.28,657,2.79,6.02,NA,0.01,0.004,0.027,NA
2023,ENVT3361,Group 05,2023_W09,400028,6467967,115.9425413,-31.91979098,NA,SwanR,Marine,SwanR,6.95,4.82,15791,NA,0.076,112.154,NA,NA,2.34,0.06,321,NA,0.008,NA,0.04,301,0.13,1111,0.07,0.003,7939,0.001,0.07,0.28,662,2.73,6.05,NA,NA,0.005,0.025,NA
2023,ENVT3361,Group 06,2023_W10,399967,6468019,115.9419016,-31.91931655,NA,SW_wetland,Marine,NA,7.86,6.58,20585,NA,0.037,4.394,NA,0.01,2.49,0.09,422,NA,0.008,NA,0.01,376,0.14,1452,0.09,0.002,10447,0.001,0.01,0.37,810,2.43,8.04,NA,NA,0.005,0.027,NA
2023,ENVT3361,Group 07,2023_W11,399912,6468128,115.9413311,-31.91832849,Kitchener,Kitchener_N,Fresh,KD_fresh,7.04,0.948,206,NA,0.064,8.732,0.18,NA,0.19,0.01,28.1,NA,0.002,NA,0.55,12.4,NA,18.3,0.06,0.001,240,0.002,0.17,0.02,29,4.21,0.13,0.001,0.01,NA,0.007,NA
2023,ENVT3361,Group 07,2023_W12,399919,6468157,115.9414082,-31.91806751,Kitchener,Kitchener_N,Fresh,KD_fresh,7.53,0.923,216,NA,0.06,11.001,0.2,NA,0.19,0.01,23.8,NA,0.002,NA,0.85,NA,NA,7.1,0.02,0.001,160,0.001,0.13,0.02,26.2,4.38,0.13,0.001,0.03,NA,0.005,NA
2023,ENVT3361,Group 08,2023_W13,399993,6468017,115.9421763,-31.91933688,Kitchener,Kitchener_S,Marine,KD_saline,7.55,3.68,17026,NA,0.272,0,0.08,NA,1.85,0.15,436,NA,0.009,NA,0.22,308,0.08,1287,0.18,NA,9003,0.001,0.24,0.32,632,3.01,7.09,NA,0.01,0.006,0.027,NA
2023,ENVT3361,Group 08,2023_W14,399993,6468017,115.9421763,-31.91933688,Kitchener,Kitchener_S,Marine,KD_saline,7.65,3.36,17735,NA,0.242,0,0.09,NA,1.84,0.15,436.2,NA,0.008,NA,0.23,308,0.08,1277,0.17,NA,8995,0.001,0.24,0.32,631,2.98,7.12,NA,NA,0.006,0.028,NA
2023,ENVT3361,Group 09,2023_W15,400036,6468178,115.9426477,-31.91788839,NA,NW_wetland,Marine,Woolcock,8.13,7.29,16923,NA,0.01,2534,NA,NA,2.05,0.16,455.7,NA,0.008,NA,0.04,309,0.09,1326,0.09,0.001,9057,NA,0.01,0.35,669,0.42,7.48,NA,NA,0.006,0.027,NA
2023,ENVT3361,Group 09,2023_W16,400030,6468154,115.9425818,-31.91810435,NA,NW_wetland,Marine,Woolcock,8.27,8.11,17479,NA,NA,2565,0.03,0.01,2.02,0.16,441,NA,0.008,NA,0.02,301,0.09,1318,0.08,NA,8949,NA,0.01,0.36,659,0.34,7.35,NA,NA,0.005,0.028,NA
2023,ENVT3361,Group 09,2023_W17,400032,6468153,115.9426028,-31.91811355,NA,NW_wetland,Marine,Woolcock,8.22,7,17060,NA,NA,2534,0.04,NA,2,0.16,440,NA,0.009,NA,0.04,301,0.09,1293,0.08,NA,8804,NA,0.01,0.36,648,0.35,7.29,NA,NA,0.006,0.026,NA
2023,ENVT3361,Group 09,2023_W18,400039,6468177,115.9426793,-31.91789767,NA,NW_wetland,Marine,Woolcock,8.2,7.08,17543,NA,0.138,2389,NA,NA,1.98,0.16,441,NA,0.009,NA,0.02,302,0.09,1292,0.09,NA,8768,0.001,1.14,0.36,640,0.35,7.21,NA,NA,0.006,0.026,NA
2023,ENVT3361,Group 10,2023_W19,400110,6468046,115.9434167,-31.91908559,Chapman,Chapman_S,Marine,CD_saline,6.75,32.1,14526,NA,NA,120,0.03,NA,1.72,0.11,360,NA,0.007,NA,16.5,253,0.07,1122,1.01,0.001,7437,0.001,NA,0.24,575,4.38,6.04,NA,NA,0.005,0.028,NA
2023,ENVT3361,Group 10,2023_W20,400117,6468040,115.9434901,-31.91914033,Chapman,Chapman_S,Marine,CD_saline,7.15,30.8,15244,NA,0.0026,114,0.03,NA,2.19,0.07,302,NA,0.006,NA,0.13,280,0.12,1041,0.15,0.002,7479,0.001,0.01,0.27,608,2.74,5.61,NA,NA,0.005,0.022,NA
2023,ENVT3361,Group 11,2023_W21,400473,6468314,115.9472833,-31.91669999,NA,NE_wetland,Marine,CD_fresh,7.58,16.56,40623,NA,0.0195,490.1,NA,0.02,4.17,0.15,964,NA,0.007,NA,0.06,760,0.37,2823,0.17,0.004,21682,0.002,0.07,0.87,1731,0.36,17.96,NA,NA,0.008,0.024,NA
2023,ENVT3361,Group 11,2023_W22,400473,6468314,115.9472833,-31.91669999,NA,NE_wetland,Marine,CD_fresh,7.19,12.83,40402,NA,NA,604.1,NA,0.02,4.22,0.15,962,NA,0.008,NA,0.04,768,0.37,2845,0.14,0.004,21929,0.002,0.03,0.85,1754,0.32,18.1,0.001,NA,0.008,0.025,NA
2023,ENVT4461,Group 01,2023_W23,400410,6468319.198,115.9466176,-31.91664758,Chapman,Chapman_N,Fresh,CD_fresh,6.26,0.8269,1,NA,NA,NA,0.05,0.01,0.13,0.04,42.3,NA,0.001,NA,3.41,10.7,NA,32.3,0.33,NA,254,0.002,0.48,0.01,23.7,5.77,0.18,NA,0.02,NA,0.009,NA
2023,ENVT4461,Group 01,2023_W24,400405.78,6468314.484,115.9465725,-31.91668974,Chapman,Chapman_N,Fresh,CD_fresh,6.57,0.8293,1,NA,NA,NA,0.05,0.01,0.11,0.03,35.5,NA,0.001,NA,0.81,NA,NA,10.9,0.29,NA,114,0.002,0.63,0.01,10.9,5.39,0.18,NA,0.01,NA,0.008,NA
2023,ENVT4461,Group 02,2023_W25,400317,6468227,115.9456245,-31.91747109,Chapman,Chapman_M,Fresh,CD_fresh,6.825,1.1,2,NA,NA,NA,0.12,NA,0.12,0.03,38,NA,0.002,NA,0.42,NA,NA,18.6,0.18,NA,161,0.001,0.64,0.02,12.7,5.87,0.21,NA,0.04,NA,0.006,NA
2023,ENVT4461,Group 03,2023_W26,400208,6468113,115.94446,-31.91848984,Chapman,Chapman_M,Marine,CD_saline,7.11,23.7,3,NA,NA,NA,0.07,NA,1.27,0.06,195.7,NA,0.007,NA,0.2,153,0.05,611,0.37,0.002,4158,0.002,NA,0.15,330,4.22,3.23,NA,0.01,0.003,0.021,NA
2023,ENVT4461,Group 03,2023_W27,400205,6468110,115.944428,-31.91851664,Chapman,Chapman_M,Marine,CD_saline,7.16,25.55,3,NA,NA,NA,0.04,NA,1.55,0.06,226.8,NA,0.007,0.01,0.07,187,0.06,736,0.37,0.002,5073,NA,NA,0.18,410,3.71,3.86,NA,0.01,0.004,0.022,NA
2023,ENVT4461,Group 03,2023_W28,400197,6468104,115.9443428,-31.91857006,Chapman,Chapman_M,Marine,CD_saline,7.1,26.25,3,NA,NA,NA,0.03,NA,1.71,0.07,246.9,NA,0.007,NA,0.16,212,0.08,811,0.32,0.002,5776,NA,0.01,0.21,465,3.37,4.29,NA,NA,0.004,0.02,NA
2023,ENVT4461,Group 03,2023_W29,400192,6468100,115.9442895,-31.9186057,Chapman,Chapman_M,Marine,CD_saline,7.24,37.45,3,NA,NA,NA,0.08,NA,1.88,0.07,273.3,NA,0.007,NA,0.11,237,0.09,913,0.29,0.002,6477,0.001,NA,0.24,523,3.17,4.79,NA,0.01,0.005,0.026,NA
2023,ENVT4461,Group 03,2023_W30,400188,6468095,115.9442467,-31.91865045,Chapman,Chapman_M,Marine,CD_saline,7.19,38.05,3,NA,NA,NA,0.06,0.01,1.95,0.07,278.9,NA,0.008,NA,0.04,248,0.09,940,0.26,0.002,6636,0.002,0.01,0.24,536,3.01,4.9,NA,NA,0.004,0.022,NA
2023,ENVT4461,Group 04,2023_W31,400167,6468082,115.9440232,-31.91876587,Chapman,Chapman_M,Marine,CD_saline,7.33,25.75,13550.9,NA,0,NA,0.05,NA,2.03,0.07,281.9,NA,0.007,NA,NA,259,0.1,958,0.24,0.003,6757,0.001,0.01,0.25,548,2.99,5.05,NA,NA,0.005,0.024,NA
2023,ENVT4461,Group 05,2023_W33,400050,6468253,115.9428035,-31.91721309,Woolcock,Woolcock,Fresh,Woolcock,5.77,1.139,5,NA,NA,NA,0.36,NA,0.1,0.03,53.3,0.06,0.001,NA,1.17,NA,0.01,32.8,0.19,NA,157,0.008,NA,0.01,86.9,7.05,0.26,NA,3.76,0.004,0.008,NA
2023,ENVT4461,Group 06,2023_W35,400306,6468243,115.9455099,-31.9173258,NA,N_wetland,Marine,NA,8.09,10.05,58254.622,NA,NA,NA,NA,0.02,4.05,0.15,952.1,NA,0.008,NA,NA,750,0.36,2791,0.13,0.003,21569,0.002,0.02,0.85,1699,0.3,17.59,NA,NA,0.009,0.029,NA
